KAUM科番号,科,Family,和名,学名,Remarks,和名ヘボン式表記
156,イットウダイ科,Holocentridae,ナミマツカサ,Myripristis kochiensis Randall & Yamakawa 1996,"
本村ほか（2013）「硫黄島・竹島の魚類」；Motomura et al (2016) Mem Fac Fish Kagoshima Univ 64:10-34，宇治群島；江口・本村（2016）Nat Kagoshima 42:57-112，大隅諸島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；小枝ほか（2018）「内之浦の魚類」；村瀬ほか（2019）「門川の魚類」；工藤ほか（2019）神奈川自然誌資料40:49-58，三浦半島；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島硫黄島・竹島・黒島；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；村瀬ほか（2023）Ichthy, Nat Hist Fish Jpn 33:33-114，宮崎県南部；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島，馬毛島；本田ほか（2024）神奈川県立博物館研究報告（自然科学）53:127-218，相模湾；外山ほか（2024）Ichthy, Nat Hist Fish Jpn 48:5-13，茨城県
",Namimatsukasa
156,イットウダイ科,Holocentridae,クロオビマツカサ,Myripristis kuntee Valenciennes 1831,"
三浦（2012）「知念市場の魚」，沖縄島；本村ほか（2013）「硫黄島・竹島の魚類」；江口・本村（2016）Nat Kagoshima 42:57-112，琉球列島；Koeda et al (2016) Fishes of Yonaguni，与那国島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；下瀬（2021）「沖縄さかな図鑑」，沖縄県；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島竹島；萩原（2022）横須賀市博物館資料集46:1-127，加計呂麻島（奄美大島も？）；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島，馬毛島；本田ほか（2024）神奈川県立博物館研究報告（自然科学）53:127-218，相模湾
",Kuroobimatsukasa
156,イットウダイ科,Holocentridae,ヨゴレマツカサ,Myripristis murdjan (Fabricius 1775),"
命名者変更Forsskål→Fabricius；三浦（2012）「知念市場の魚」，沖縄島；Kuriiwa et al (2014) CheckList 10:1479-1501，豆南諸島；江口・本村（2016）Nat Kagoshima 42:57-112，琉球列島；Koeda et al (2016) Fishes of Yonaguni，与那国島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；Motomura (2020) Ichthyofaunal Studies in the Tokara Is，中之島；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島，加計呂麻島；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島，馬毛島
",Yogorematsukasa
156,イットウダイ科,Holocentridae,コガネマツカサ,Myripristis pralinia Cuvier 1829,"
江口・本村（2016）Nat Kagoshima 42:57-112，琉球列島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島黒島
",Koganematsukasa
156,イットウダイ科,Holocentridae,ユウヤケマツカサ,Myripristis robusta Randall & Greenfield 1996,"
江口・本村（2016）Nat Kagoshima 42:57-112，西表島
",Yuyakematsukasa
156,イットウダイ科,Holocentridae,セグロマツカサ,Myripristis violacea Bleeker 1851,"
三浦（2012）「知念市場の魚」，沖縄島；江口・本村（2016）Nat Kagoshima 42:57-112，琉球列島；Koeda et al (2016) Fishes of Yonaguni，与那国島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；下瀬（2021）「沖縄さかな図鑑」，沖縄県
",Seguromatsukasa
156,イットウダイ科,Holocentridae,ベニマツカサ,Myripristis vittata Valenciennes 1831,"
本村ほか（2013）「硫黄島・竹島の魚類」；Kuriiwa et al (2014) CheckList 10:1479-1501，豆南諸島；江口・本村（2016）Nat Kagoshima 42:57-112，琉球列島；Koeda et al (2016) Fishes of Yonaguni，与那国島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島硫黄島・黒島
",Benimatsukasa
156,イットウダイ科,Holocentridae,ミナミマツカサ,Myripristis woodsi Greenfield 1974,,Minamimatsukasa
156,イットウダイ科,Holocentridae,ホソエビス,Neoniphon argenteus (Valenciennes 1831),"
江口・本村（2016）Nat Kagoshima 42:57-112，沖縄島，西表島
",Hosoebisu
156,イットウダイ科,Holocentridae,ホホベニイットウダイ,Neoniphon aurolineatus (Liénard 1839),"
本村ほか（2013）「硫黄島・竹島の魚類」；江口・本村（2016）Nat Kagoshima 42:57-112，薩摩硫黄島，沖縄島；Koeda et al (2016) Fishes of Yonaguni，与那国島；下瀬（2021）「沖縄さかな図鑑」，沖縄県；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島硫黄島
",Hohobeniittodai
156,イットウダイ科,Holocentridae,ヒレグロイットウダイ,Neoniphon opercularis (Valenciennes 1831),"
三浦（2012）「知念市場の魚」，沖縄島；江口・本村（2016）Nat Kagoshima 42:57-112，琉球列島；Koeda et al (2016) Fishes of Yonaguni，与那国島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島
",Hireguroittodai
156,イットウダイ科,Holocentridae,ウケグチイットウダイ,Neoniphon sammara (Fabricius 1775),"
命名者変更Forsskål→Fabricius；三浦（2012）「知念市場の魚」，沖縄島；江口・本村（2016）Nat Kagoshima 42:57-112，琉球列島；Koeda et al (2016) Fishes of Yonaguni，与那国島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；太田（2020）Ichthy, Nat Hist Fish Jpn 2:10-12，高知県栢島；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；下瀬（2021）「沖縄さかな図鑑」，沖縄県；岩坪ほか（2022）「薩摩半島沿岸の魚類」；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島；本田ほか（2024）神奈川県立博物館研究報告（自然科学）53:127-218，相模湾
",Ukeguchiittodai
156,イットウダイ科,Holocentridae,オキエビス,Ostichthys archiepiscopus (Valenciennes 1862),,Okiebisu
156,イットウダイ科,Holocentridae,ヒレダカエビス,"Ostichthys hypsipterygion Randall, Shimizu & Yamakawa 1982","
江口・本村（2016）Nat Kagoshima 42:57-112，沖縄島；Matsunuma et al (2018) Ichthyol Res，再記載
",Hiredakaebisu
156,イットウダイ科,Holocentridae,エビスダイ,Ostichthys japonicus (Cuvier 1829),"
江口・本村（2016）Nat Kagoshima 42:57-112，琉球列島；鏑木（2016）「種子島の釣魚」；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；吉郷（2018）比和科学博物館研究報告59:127-203，瀬戸内海；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Matsunuma et al (2018) Ichthyol Res，再記載；本村ほか（2019）「奄美群島の魚類」；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；Motomura (2020) Ichthyofaunal Studies in the Tokara Is，諏訪之瀬島；下瀬（2021）「沖縄さかな図鑑」，沖縄県；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島，馬毛島；本田ほか（2024）神奈川県立博物館研究報告（自然科学）53:127-218，相模湾
",Ebisudai
